status,changed,rank,name,website,categories,review_categories,confidence,evidence_snippet,note
"triaged","","431","Donut Shoppe","https://donutshoppeculture.com/","snow_sports","","medium","Donut Shoppe https://donutshoppeculture.com/ Donut Shoppe Donut Shoppe sporting_goods_store store point_of_interest establishment https://donutshoppeculture.com/ Donut Shoppe Donut Shoppe Store Skip to content Menu Close SHOP SHOP Go to SHOP Sale Donut Shoppe Gang Collection Donut Shoppe Made To Last Workwear Collection Capsule Release: When In Reno Brands SHOP Go to Brands AIRHOLE ANTI HERO SKATEBOARDS BAKER SKATEBO","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","437","Kirkwood Village Plaza","https://www.kirkwood.com/explore-the-resort/during-your-stay/kirkwood-mountain-sports/kms-village-plaza.aspx","snow_sports;mountain_biking","","medium","Kirkwood Village Plaza https://www.kirkwood.com/explore-the-resort/during-your-stay/kirkwood-mountain-sports/kms-village-plaza.aspx Kirkwood Village Plaza Kirkwood Village Plaza plaza point_of_interest establishment https://www.kirkwood.com/explore-the-resort/during-your-stay/kirkwood-mountain-sports/kms-village-plaza.aspx/ KMS Village Plaza, Kirkwood | Kirkwood Ski Resort Skip to main content kirkwood homepage Choos","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","444","Wanna Ride Tahoe Trail Shuttle Service","http://www.wannaridetahoe.com/","water_sports;mountain_biking","","medium","Wanna Ride Tahoe Trail Shuttle Service http://www.wannaridetahoe.com/ Wanna Ride Tahoe Trail Shuttle Service Wanna Ride Tahoe Trail Shuttle Service transportation_service point_of_interest establishment https://wannaridetahoe.com/ Wanna Ride Tahoe &#8211; WannaRideTahoe.com Home Pricing Trails Info Partners Rent Bikes Kayaks Paddleboards Blog Contact us Select Page Wanna Ride Tahoe Shuttle (775) 790-6375 Lake Tahoe T","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","445","Paradise Pro Shop at Coconut Bowl","https://wildisland.com/paradise-pro-shop/","water_sports;snow_sports;off_road","","medium","Please view our online calendar for the most up to date operating hours.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","449","Boat Rental","https://www.tahoedkboats.com/","water_sports","","medium","Boat Rental https://www.tahoedkboats.com/ Boat Rental Boat Rental point_of_interest service establishment https://www.tahoedkboats.com/ Boat Rentals | DK Boat Rentals | South Lake Tahoe top of page Home Boats Gallery Contact More Use tab to navigate through the menu items.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","450","Ski Lease Tahoe","http://skileasetahoe.com/","snow_sports","","medium","Ski Lease Tahoe http://skileasetahoe.com/ Ski Lease Tahoe Ski Lease Tahoe tourist_attraction point_of_interest establishment https://www.skileasetahoe.com/ Ski-in Ski-out Tahoe Condo Search this site Embedded Files Skip to main content Skip to navigation Ski-in Ski-out Tahoe Condo All You Need To Know About Tahoe Ski Lease Finding The Right Toaster For Your Lake Tahoe Home Best Lake Tahoe Beaches Contact Us Ski-In Sk","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","452","Tahoe Boat Repair and Storage LLC","https://www.tahoeboatstorage.com/","water_sports","","medium","We keep our own North Lake Tahoe Boat Rental fleet running strong all summer… so we know how to keep you and your family out on the water too.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","460","Surf n' Foil Tahoe","https://www.surfnfoiltahoe.com/","water_sports;snow_sports","","medium","Nathan  I spent a few different trips with friends trying to enjoy being behind ski boats, only to not really ever get to get good enough to enjoy it.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","461","Babes on a Boat: Tahoe Bachelorette Experience","https://babesonaboat.com/","water_sports;snow_sports","","medium","Learn More: TAHOEJETBOATS.COM/GROUP 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 or more Preferred Rental Date * ARE YOU REQUESTING ANY DAY IN JULY/AUGUST, HOLIDAY OR WEEKEND?","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","463","eBike Tahoe","https://ebiketahoe.com/","road_cycling;electric_transport","","medium","eBike Tahoe https://ebiketahoe.com/ eBike Tahoe eBike Tahoe point_of_interest service establishment https://www.ebiketahoe.com/ Truckee Tahoe eBIKES | Sales Demos Rentals | Electric Bikes | Truckee CA top of page Ride further, and explore more with BOSCH pedal assist Walk-ins welcome!","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","469","Donner Ski Ranch Lift #1","https://www.donnerskiranch.com/","snow_sports","","medium","Donner Ski Ranch Lift #1 https://www.donnerskiranch.com/ Donner Ski Ranch Lift #1 Donner Ski Ranch Lift #1 ski_resort sports_activity_location point_of_interest establishment https://www.donnerskiranch.com/ Donner Ski Ranch 0 Skip to Content Welcome Summer Disc Golf Hiking Biking Rock Climbing OLD 40 Bar & Grill PCT Through Hikers Gift Cards Mountain Info Trail Map Lift Status Directions Webcams DSR FAQ'S Cancellatio","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","no_rentals→triaged","472","Kirkwood Mountain Sports - Timber Creek","","snow_sports","","high","Kirkwood Mountain Sports - Timber Creek is a rental/retail ski shop at the Timber Creek lift base; rents skis and snowboards (book online, ski-or-snowboard-only options).","Patch: confirmed renter via live web search (site was down in original crawl)."
"triaged","","473","Sierra Mountain Sports","https://sierraattahoe.com/sierra-mountain-sports/","snow_sports","","medium","Sierra Mountain Sports https://sierraattahoe.com/sierra-mountain-sports/ Sierra Mountain Sports Sierra Mountain Sports store point_of_interest establishment https://sierraattahoe.com/sierra-mountain-sports/ SIERRA MOUNTAIN SPORTS - Sierra-at-Tahoe SIERRA MOUNTAIN SPORTS - Sierra-at-Tahoe Skip to content Ski + Ride Mountain Weather + Conditions Webcams Lifts + Trails Hours of Operation Tickets + Passes Lift Tickets Se","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","475","Stateline Shack ""The Shack""","https://theshack.pro/","water_sports","","medium","We are right in front of Doc&#8217;s Cottages (Clark Gable stayed here!) and across the street from Basecamp (Great Live Music & Beer!) We have Inflatables, Beach Gear, Beach Toys, Hats, Sunscreen, Towels, Umbrellas, Beach Rentals, Sunglasses, Lake Tahoe souvenirs & More!","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","480","Tahoe Surf Boat","https://www.tahoesurfboat.com/","water_sports;snow_sports","","medium","Tahoe Surf Boat https://www.tahoesurfboat.com/ Tahoe Surf Boat Tahoe Surf Boat point_of_interest service establishment https://www.tahoesurfboat.com/ Tahoe Surf Boat Rental top of page Home The Boats Pricing Terms and Conditions FAQ Location Availability Calendar Contact Us More Use tab to navigate through the menu items.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","no_rentals→triaged","481","JBL WATERSPORTS","https://jblwatersports.com/","water_sports","","high","Rents a Glastron MX175 bowrider ($120/hr, 4hr $450, full day $700) including wakeboard/tube/water skis; self-operated (captain optional $80/hr; hydrofoil board on request).","Patch: confirmed renter via live fetch/search."
"triaged","","482","Tahoe XC","","snow_sports;mountain_biking;road_cycling","","medium","Visitor Info Plan Your Visit Trail Map Season Passes Conditions Clinics &#038; Lessons FAQ Trail Etiquette Accessibility Activities Bike Hike/Run Yoga Cross-Country Ski Snowshoe Day Lodge Tahoe XC Lodge Project Day Lodge Free Heel Cafe Rentals &#038; Services Retail Shop Book a Meeting Space Accessibility Calendar About Webcams TCCSEA Tahoe Cross Country Ski Education Association TCCSEA is a nonprofit 501(c)3 organiz","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","485","Babes On A Boat","http://babesonaboat.com/","water_sports;snow_sports","","medium","Learn More: TAHOEJETBOATS.COM/GROUP 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 or more Preferred Rental Date * ARE YOU REQUESTING ANY DAY IN JULY/AUGUST, HOLIDAY OR WEEKEND?","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","486","Reno-Tahoe Restroom Trailers","https://www.renotahoerestroomtrailers.com/","snow_sports","","medium","CONSTRUCTION, FILM SHOOTS, & LONG TERM RENTALS WE PROVIDE SITE SERVICES FOR YOUR CONSTRUCTION, RENOVATION, OR LONG-TERM PROJECT.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","487","Donner Ski Ranch Magic Carpet","https://www.donnerskiranch.com/skischool","snow_sports","","medium","Donner Ski Ranch Magic Carpet https://www.donnerskiranch.com/skischool Donner Ski Ranch Magic Carpet Donner Ski Ranch Magic Carpet ski_resort sports_activity_location point_of_interest establishment https://www.donnerskiranch.com/rentals Ski & Snowboard Rentals | Equipment Packages | Donner Ski Ranch Donner Ski Ranch 0 Skip to Content Welcome Summer Disc Golf Hiking Biking Rock Climbing OLD 40 Bar & Grill PCT Through","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","497","High Desert Archery Reno","http://www.highdesertarcherynv.com/","snow_sports","","medium","Experience the thrill of the bowstring release, the satisfaction of hitting the bullseye, and the camaraderie of fellow archers.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","501","Tahoe Marine Mart","http://tahoemarinemart.com/","water_sports;snow_sports;fishing","","medium","Parts & Accessories Boat Sales Outboard Motor Sales Winterizing & Storage General Service Oil Change & Out drive Service Repairs & Updgrades Our Partners Tahoe Sports Tahoe Sport Fishing Winter Wonderland Rentals Tahoe Snowmobiles Tahoe Powder House Rainbow Mountain The Party Boat TOP CATEGORIES Power Boats Pontoon Boats Yamaha Outboards Jet Skis About Us About Us Our Services Boat Repair &#038; Service Get in Touch","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
"triaged","","509","Woodward Tahoe","http://www.woodwardtahoe.com/","snow_sports;mountain_biking","","medium","skateboard_park tourist_attraction sports_complex sports_activity_location point_of_interest establishment https://www.rideboreal.com/explore/who-we-are/woodward-tahoe/ Woodward Tahoe | Action Sports Camps, Skate, BMX & MTB and more at Boreal Mountain Skip to Footer Navigation Snow --"" --° Arrow Down property-boreal-woodward-hori content-headshot Log In Menu Menu ui-close-circle ui-close-circle Passes + Memberships c","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters."
