"status","rank","source","name","place_id","website","rents_gear","categories","review_categories","confidence","evidence_snippet","note","rental_page_urls","checked_urls"
"triaged","435","sweep","ahhNatural - The Most Trusted Natural Hot Tub Chemical Alternative","ChIJNRIvOxHgm4ARz9WoxrO4mHU","http://www.ahhnatural.com/","true","water_sports, snow_sports","-","medium","HEAVIER USE TUBS &#8203; Start up pack OVERSIZED & VACATION RENTAL TUBS &#8203;Two Bags One Tub EXISTING CHEMICAL TUBS &#8203;DETOX Start Up Pack Most popular!","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.ahhnatural.com/ https://www.ahhnatural.com/shopping-lists.html","https://www.ahhnatural.com/ https://www.ahhnatural.com/shopping-lists.html https://www.ahhnatural.com/tub-types---what-you-need-to-know.html https://www.ahhnatural.com/register-your-product.html"
"triaged","437","sweep","Kirkwood Village Plaza","ChIJnQ-d1bL2mYARv-3g_OnQr3Q","https://www.kirkwood.com/explore-the-resort/during-your-stay/kirkwood-mountain-sports/kms-village-plaza.aspx","true","snow_sports, mountain_biking","-","medium","Kirkwood Village Plaza https://www.kirkwood.com/explore-the-resort/during-your-stay/kirkwood-mountain-sports/kms-village-plaza.aspx Kirkwood Village Plaza Kirkwood Village Plaza plaza point_of_interest establishment https://www.kirkwood.com/explore-the-resort/during-your-stay/kirkwood-mountain-sports/kms-village-plaza.aspx/ KMS Village Plaza, Kirkwood | Kirkwood Ski Resort Skip to main content kirkwood homepage Choos","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.kirkwood.com/explore-the-resort/during-your-stay/kirkwood-mountain-sports/kms-village-plaza.aspx/ https://www.kirkwood.com/explore-the-resort/about-the-resort/guest-services.aspx","https://www.kirkwood.com/explore-the-resort/during-your-stay/kirkwood-mountain-sports/kms-village-plaza.aspx/ https://www.kirkwood.com/explore-the-resort/about-the-resort/guest-services.aspx"
"triaged","444","sweep","Wanna Ride Tahoe Trail Shuttle Service","ChIJv5Tn-32amYARYlwbLEgICZE","http://www.wannaridetahoe.com/","true","water_sports, mountain_biking","-","medium","Wanna Ride Tahoe Trail Shuttle Service http://www.wannaridetahoe.com/ Wanna Ride Tahoe Trail Shuttle Service Wanna Ride Tahoe Trail Shuttle Service transportation_service point_of_interest establishment https://wannaridetahoe.com/ Wanna Ride Tahoe &#8211; WannaRideTahoe.com Home Pricing Trails Info Partners Rent Bikes Kayaks Paddleboards Blog Contact us Select Page Wanna Ride Tahoe Shuttle (775) 790-6375 Lake Tahoe T","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://wannaridetahoe.com/ https://wannaridetahoe.com/pricing/","https://wannaridetahoe.com/ https://wannaridetahoe.com/pricing/"
"triaged","445","sweep","Paradise Pro Shop at Coconut Bowl","ChIJo8K10CE_mYAR7zQq2n41Fq4","https://wildisland.com/paradise-pro-shop/","true","water_sports, snow_sports, off_road","-","medium","Please view our online calendar for the most up to date operating hours.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://wildisland.com/coconut-bowl/book-now/ https://wildisland.com/waterpark/season-passes/","https://wildisland.com/coconut-bowl/bowl/ https://wildisland.com/coconut-bowl/book-now/ https://wildisland.com/waterpark/season-passes/ https://wildisland.com/plan-your-visit/pricing/"
"triaged","449","sweep","Boat Rental","ChIJUXRv_b2PmYARhMFCa2UdWX4","https://www.tahoedkboats.com/","true","water_sports","-","medium","Boat Rental https://www.tahoedkboats.com/ Boat Rental Boat Rental point_of_interest service establishment https://www.tahoedkboats.com/ Boat Rentals | DK Boat Rentals | South Lake Tahoe top of page Home Boats Gallery Contact More Use tab to navigate through the menu items.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoedkboats.com/","https://www.tahoedkboats.com/"
"triaged","450","sweep","Ski Lease Tahoe","ChIJU8gfxXyRmYAR6Z3qA4LsQE8","http://skileasetahoe.com/","true","snow_sports","-","medium","Ski Lease Tahoe http://skileasetahoe.com/ Ski Lease Tahoe Ski Lease Tahoe tourist_attraction point_of_interest establishment https://www.skileasetahoe.com/ Ski-in Ski-out Tahoe Condo Search this site Embedded Files Skip to main content Skip to navigation Ski-in Ski-out Tahoe Condo All You Need To Know About Tahoe Ski Lease Finding The Right Toaster For Your Lake Tahoe Home Best Lake Tahoe Beaches Contact Us Ski-In Sk","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.skileasetahoe.com/ https://www.skileasetahoe.com/all-you-need-to-know-about-tahoe-ski-lease","https://www.skileasetahoe.com/ https://www.skileasetahoe.com/all-you-need-to-know-about-tahoe-ski-lease"
"triaged","452","sweep","Tahoe Boat Repair and Storage LLC","ChIJbZ72iO8FgoIRnCxKMk2pcC0","https://www.tahoeboatstorage.com/","true","water_sports","-","medium","We keep our own North Lake Tahoe Boat Rental fleet running strong all summer… so we know how to keep you and your family out on the water too.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoeboatstorage.com/ https://tahoeboatstorage.com/tahoe-boat-storage-season-special/ https://tahoeboatstorage.com/secure-boat-storage-reservations-and-booking/ https://tahoeboatstorage.com/boat-storage-and-service/ https://tahoeboatstorage.com/boat-services-repair-and-tuning/ https://tahoeboatstorage.com/our-boat-storage-and-service-team/","https://tahoeboatstorage.com/ https://tahoeboatstorage.com/tahoe-boat-storage-season-special/ https://tahoeboatstorage.com/secure-boat-storage-reservations-and-booking/ https://tahoeboatstorage.com/boat-storage-and-service/ https://tahoeboatstorage.com/boat-services-repair-and-tuning/ https://tahoeboatstorage.com/our-boat-storage-and-service-team/"
"triaged","460","sweep","Surf n' Foil Tahoe","ChIJIS8f4SJAwGQRY_STjnFxYgY","https://www.surfnfoiltahoe.com/","true","water_sports, snow_sports","-","medium","Nathan  I spent a few different trips with friends trying to enjoy being behind ski boats, only to not really ever get to get good enough to enjoy it.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.surfnfoiltahoe.com/book/","https://www.surfnfoiltahoe.com/ https://www.surfnfoiltahoe.com/book/"
"triaged","461","sweep","Babes on a Boat: Tahoe Bachelorette Experience","ChIJdQRWLpCPmYARi2pd5ssRbAI","https://babesonaboat.com/","true","water_sports, snow_sports","-","medium","Learn More: TAHOEJETBOATS.COM/GROUP 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 or more Preferred Rental Date * ARE YOU REQUESTING ANY DAY IN JULY/AUGUST, HOLIDAY OR WEEKEND?","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://babesonaboat.com/ https://babesonaboat.com/reserve/ https://babesonaboat.com/bachelorette-party-group/","https://babesonaboat.com/ https://babesonaboat.com/reserve/ https://babesonaboat.com/bachelorette-party-group/"
"triaged","463","sweep","eBike Tahoe","ChIJ_2OXu-h9mYARdnrks1KAA6c","https://ebiketahoe.com/","true","road_cycling, electric_transport","-","medium","eBike Tahoe https://ebiketahoe.com/ eBike Tahoe eBike Tahoe point_of_interest service establishment https://www.ebiketahoe.com/ Truckee Tahoe eBIKES | Sales Demos Rentals | Electric Bikes | Truckee CA top of page Ride further, and explore more with BOSCH pedal assist Walk-ins welcome!","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.ebiketahoe.com/ https://www.ebiketahoe.com/leisure-ebikes","https://www.ebiketahoe.com/ https://www.ebiketahoe.com/leisure-ebikes"
"triaged","469","sweep","Donner Ski Ranch Lift #1","ChIJEfgCWFjnm4ARjTG54UF-8FA","https://www.donnerskiranch.com/","true","snow_sports","-","medium","Donner Ski Ranch Lift #1 https://www.donnerskiranch.com/ Donner Ski Ranch Lift #1 Donner Ski Ranch Lift #1 ski_resort sports_activity_location point_of_interest establishment https://www.donnerskiranch.com/ Donner Ski Ranch 0 Skip to Content Welcome Summer Disc Golf Hiking Biking Rock Climbing OLD 40 Bar & Grill PCT Through Hikers Gift Cards Mountain Info Trail Map Lift Status Directions Webcams DSR FAQ'S Cancellatio","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.donnerskiranch.com/ https://www.donnerskiranch.com/rentals https://www.donnerskiranch.com/store https://www.donnerskiranch.com/pricing","https://www.donnerskiranch.com/ https://www.donnerskiranch.com/rentals https://www.donnerskiranch.com/store https://www.donnerskiranch.com/pricing"
"triaged","473","sweep","Sierra Mountain Sports","ChIJ534AdwCLmYAR-D0xyc4Ujvg","https://sierraattahoe.com/sierra-mountain-sports/","true","snow_sports","-","medium","Sierra Mountain Sports https://sierraattahoe.com/sierra-mountain-sports/ Sierra Mountain Sports Sierra Mountain Sports store point_of_interest establishment https://sierraattahoe.com/sierra-mountain-sports/ SIERRA MOUNTAIN SPORTS - Sierra-at-Tahoe SIERRA MOUNTAIN SPORTS - Sierra-at-Tahoe Skip to content Ski + Ride Mountain Weather + Conditions Webcams Lifts + Trails Hours of Operation Tickets + Passes Lift Tickets Se","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://sierraattahoe.com/rentals/","https://sierraattahoe.com/sierra-mountain-sports/ https://sierraattahoe.com/rentals/ https://sierraattahoe.com/season-passes/"
"triaged","475","sweep","Stateline Shack ""The Shack""","ChIJDZAoWzObmYARkCVmslf1eEM","https://theshack.pro/","true","water_sports","-","medium","We are right in front of Doc&#8217;s Cottages (Clark Gable stayed here!) and across the street from Basecamp (Great Live Music & Beer!) We have Inflatables, Beach Gear, Beach Toys, Hats, Sunscreen, Towels, Umbrellas, Beach Rentals, Sunglasses, Lake Tahoe souvenirs & More!","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://theshack.pro/","https://theshack.pro/"
"triaged","480","sweep","Tahoe Surf Boat","ChIJh3I2gyN9mYARmUWUbzCeYOM","https://www.tahoesurfboat.com/","true","water_sports, snow_sports","-","medium","Tahoe Surf Boat https://www.tahoesurfboat.com/ Tahoe Surf Boat Tahoe Surf Boat point_of_interest service establishment https://www.tahoesurfboat.com/ Tahoe Surf Boat Rental top of page Home The Boats Pricing Terms and Conditions FAQ Location Availability Calendar Contact Us More Use tab to navigate through the menu items.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoesurfboat.com/ https://www.tahoesurfboat.com/pricing","https://www.tahoesurfboat.com/ https://www.tahoesurfboat.com/pricing"
"triaged","482","sweep","Tahoe XC","ChIJI8tiOud8mYAR0P9zvjO9rDY","","true","snow_sports, mountain_biking, road_cycling","-","medium","Visitor Info Plan Your Visit Trail Map Season Passes Conditions Clinics &#038; Lessons FAQ Trail Etiquette Accessibility Activities Bike Hike/Run Yoga Cross-Country Ski Snowshoe Day Lodge Tahoe XC Lodge Project Day Lodge Free Heel Cafe Rentals &#038; Services Retail Shop Book a Meeting Space Accessibility Calendar About Webcams TCCSEA Tahoe Cross Country Ski Education Association TCCSEA is a nonprofit 501(c)3 organiz","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoexc.org/rentals-services/","https://tahoexc.org/ https://tahoexc.org/rentals-services/ https://tahoexc.org/season-passes/ https://tahoexc.org/product-category/tickets-passes/ https://tahoexc.org/retail-shop/"
"triaged","485","sweep","Babes On A Boat","ChIJf2xo-w9wmYARo43ikkBuNK0","http://babesonaboat.com/","true","water_sports, snow_sports","-","medium","Learn More: TAHOEJETBOATS.COM/GROUP 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 or more Preferred Rental Date * ARE YOU REQUESTING ANY DAY IN JULY/AUGUST, HOLIDAY OR WEEKEND?","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://babesonaboat.com/ https://babesonaboat.com/reserve/ https://babesonaboat.com/bachelorette-party-group/","https://babesonaboat.com/ https://babesonaboat.com/reserve/ https://babesonaboat.com/bachelorette-party-group/"
"triaged","486","sweep","Reno-Tahoe Restroom Trailers","ChIJkyLgdRHGEWQRmNUpfpeRbnw","https://www.renotahoerestroomtrailers.com/","true","snow_sports","-","medium","CONSTRUCTION, FILM SHOOTS, & LONG TERM RENTALS WE PROVIDE SITE SERVICES FOR YOUR CONSTRUCTION, RENOVATION, OR LONG-TERM PROJECT.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.renotahoerestroomtrailers.com/","https://www.renotahoerestroomtrailers.com/"
"triaged","487","sweep","Donner Ski Ranch Magic Carpet","ChIJnRLZM5Pnm4ARUTuNyimoq8o","https://www.donnerskiranch.com/skischool","true","snow_sports","-","medium","Donner Ski Ranch Magic Carpet https://www.donnerskiranch.com/skischool Donner Ski Ranch Magic Carpet Donner Ski Ranch Magic Carpet ski_resort sports_activity_location point_of_interest establishment https://www.donnerskiranch.com/rentals Ski & Snowboard Rentals | Equipment Packages | Donner Ski Ranch Donner Ski Ranch 0 Skip to Content Welcome Summer Disc Golf Hiking Biking Rock Climbing OLD 40 Bar & Grill PCT Through","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.donnerskiranch.com/rentals https://www.donnerskiranch.com/pricing","https://www.donnerskiranch.com/rentals https://www.donnerskiranch.com/pricing"
